	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL1310110050	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2433.0	0.0	L2V4	0.0	0.0	9732.0	2433.0	0.0	0.0	0.0	0.0	3997.0	1.0	R30	2016-05-10	non_curated
MODEL1310110051	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2810.0	0.0	L2V4	0.0	0.0	11240.0	2810.0	0.0	0.0	0.0	0.0	3777.0	1.0	R30	2016-05-10	non_curated
MODEL1310110052	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2776.0	0.0	L2V4	0.0	0.0	11104.0	2776.0	0.0	0.0	0.0	0.0	4371.0	1.0	R30	2016-05-10	non_curated
MODEL1310110053	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1776.0	0.0	L2V4	0.0	0.0	7104.0	1776.0	0.0	0.0	0.0	0.0	2437.0	1.0	R30	2016-05-10	non_curated
MODEL1310110054	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2616.0	0.0	L2V4	0.0	0.0	10464.0	2616.0	0.0	0.0	0.0	0.0	4324.0	1.0	R30	2016-05-10	non_curated
MODEL1310110055	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2710.0	0.0	L2V4	0.0	0.0	10840.0	2710.0	0.0	0.0	0.0	0.0	4347.0	1.0	R30	2016-05-10	non_curated
MODEL1310110056	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2693.0	0.0	L2V4	0.0	0.0	10772.0	2693.0	0.0	0.0	0.0	0.0	3548.0	1.0	R30	2016-05-10	non_curated
MODEL1310110057	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2976.0	0.0	L2V4	0.0	0.0	11904.0	2976.0	0.0	0.0	0.0	0.0	4591.0	1.0	R30	2016-05-10	non_curated
MODEL1310110058	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2573.0	0.0	L2V4	0.0	0.0	10292.0	2573.0	0.0	0.0	0.0	0.0	4105.0	1.0	R30	2016-05-10	non_curated
MODEL1310110059	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2988.0	0.0	L2V4	0.0	0.0	11952.0	2988.0	0.0	0.0	0.0	0.0	4670.0	1.0	R30	2016-05-10	non_curated
MODEL1310110060	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2091.0	0.0	L2V4	0.0	0.0	8364.0	2091.0	0.0	0.0	0.0	0.0	2904.0	1.0	R30	2016-05-10	non_curated
MODEL1310110061	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2088.0	0.0	L2V4	0.0	0.0	8352.0	2088.0	0.0	0.0	0.0	0.0	2688.0	1.0	R30	2016-05-10	non_curated
MODEL1310110062	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2649.0	0.0	L2V4	0.0	0.0	10596.0	2649.0	0.0	0.0	0.0	0.0	4149.0	1.0	R30	2016-05-10	non_curated
MODEL1310110063	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2827.0	0.0	L2V4	0.0	0.0	11308.0	2827.0	0.0	0.0	0.0	0.0	4468.0	1.0	R30	2016-05-10	non_curated
MODEL1310110064	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1777.0	0.0	L2V4	0.0	0.0	7108.0	1777.0	0.0	0.0	0.0	0.0	2451.0	1.0	R30	2016-05-10	non_curated
MODEL1310300000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	754.0	0.0	L2V1	0.0	0.0	3016.0	754.0	0.0	0.0	0.0	0.0	650.0	1.0	R30	2016-05-10	non_curated
MODEL1311070000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411.0	0.0	L2V1	0.0	0.0	1654.0	411.0	0.0	0.0	0.0	0.0	413.0	1.0	R30	2016-05-10	non_curated
MODEL1311110000	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8089.0	0.0	L2V4	0.0	0.0	32356.0	8089.0	0.0	0.0	0.0	0.0	9204.0	1.0	R30	2016-05-10	non_curated
MODEL1311110001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71551.0	0.0	L2V4	0.0	0.0	286204.0	71551.0	0.0	0.0	0.0	0.0	19437.0	1.0	R30	2016-05-10	non_curated
MODEL1401240000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V1	0.0	0.0	0.0	630.0	0.0	0.0	0.0	0.0	523.0	0.0	R30	2016-05-10	non_curated
MODEL1401290000	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	L2V1	0.0	0.0	4032.0	1008.0	0.0	0.0	0.0	0.0	860.0	1.0	R30	2016-05-10	non_curated
MODEL1402200000	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8106.0	0.0	L2V3	0.0	0.0	32424.0	8106.0	0.0	0.0	0.0	0.0	9717.0	1.0	R30	2016-05-10	non_curated
MODEL1402200001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6101.0	0.0	L2V3	0.0	0.0	24404.0	6101.0	0.0	0.0	0.0	0.0	6359.0	1.0	R30	2016-05-10	non_curated
MODEL1402200002	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8181.0	0.0	L2V3	0.0	0.0	32724.0	8181.0	0.0	0.0	0.0	0.0	9772.0	1.0	R30	2016-05-10	non_curated
MODEL1402200003	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7930.0	0.0	L2V3	0.0	0.0	31720.0	7930.0	0.0	0.0	0.0	0.0	8008.0	1.0	R30	2016-05-10	non_curated
MODEL1403040000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	42.0	0.0	R30	2016-05-10	non_curated
MODEL1403120000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	65.0	0.0	R30	2016-05-10	non_curated
MODEL1403250000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	37.0	37.0	L2V4	87.0	140.0	62.0	37.0	2.0	0.0	2.0	0.0	55.0	2.0	R30	2016-05-10	non_curated
MODEL1403250001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	17.0	17.0	L2V4	31.0	88.0	0.0	17.0	0.0	0.0	0.0	0.0	13.0	2.0	R30	2016-05-10	non_curated
MODEL1403250002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	12.0	12.0	L2V4	21.0	50.0	0.0	12.0	0.0	0.0	0.0	0.0	8.0	2.0	R30	2016-05-10	non_curated
MODEL1405070000	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	34.0	L2V1	71.0	120.0	0.0	34.0	37.0	0.0	33.0	4.0	32.0	0.0	R30	2016-05-10	non_curated
MODEL1406230000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	32.0	L2V4	44.0	60.0	0.0	32.0	12.0	0.0	12.0	0.0	40.0	5.0	R30	2016-05-10	non_curated
MODEL1407050000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1217.0	0.0	L2V3	0.0	0.0	4868.0	1217.0	0.0	0.0	0.0	0.0	1757.0	1.0	R30	2016-05-10	non_curated
MODEL1407230001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1407250000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1074.0	0.0	L2V1	0.0	0.0	4296.0	1074.0	0.0	0.0	0.0	0.0	923.0	1.0	R30	2016-05-10	non_curated
MODEL1407310000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	21.0	L2V1	21.0	0.0	41.0	902.0	0.0	0.0	0.0	0.0	915.0	0.0	R30	2016-05-10	non_curated
MODEL1409050000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	17.0	17.0	L2V4	33.0	0.0	87.0	17.0	0.0	0.0	0.0	0.0	21.0	1.0	R30	2016-05-10	non_curated
MODEL1409050001	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	17.0	17.0	L2V4	32.0	0.0	87.0	17.0	0.0	0.0	0.0	0.0	21.0	1.0	R30	2016-05-10	non_curated
MODEL1409170000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	41.0	5.0	R30	2016-05-10	non_curated
MODEL1409170003	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	69.0	5.0	R30	2016-05-10	non_curated
MODEL1409230001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	4.0	L2V4	7.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	3.0	R30	2016-05-10	non_curated
MODEL1409240001	1.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	L2V4	9.0	17.0	0.0	0.0	7.0	0.0	0.0	7.0	7.0	3.0	R30	2016-05-10	non_curated
MODEL1409240002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	6.0	L2V4	10.0	14.0	0.0	6.0	2.0	0.0	2.0	0.0	8.0	3.0	R30	2016-05-10	non_curated
MODEL1409240003	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	55.0	126.0	0.0	0.0	55.0	0.0	35.0	20.0	23.0	2.0	R30	2016-05-10	non_curated
MODEL1409240004	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1219.0	0.0	L2V3	0.0	0.0	4876.0	1219.0	0.0	0.0	0.0	0.0	1756.0	1.0	R30	2016-05-10	non_curated
MODEL1410060000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	41.0	41.0	L2V4	81.0	171.0	0.0	41.0	25.0	0.0	12.0	13.0	45.0	2.0	R30	2016-05-10	non_curated
MODEL1410310000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	12.0	0.0	0.0	6.0	0.0	1.0	5.0	5.0	2.0	R30	2016-05-10	non_curated
MODEL1411110000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	1192.0	0.0	0.0	0.0	0.0	1047.0	6.0	R30	2016-05-10	non_curated
MODEL1411130000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	L2V4	8.0	12.0	0.0	8.0	0.0	0.0	0.0	0.0	8.0	5.0	R30	2016-05-10	non_curated
MODEL1411210000	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	75.0	131.0	0.0	0.0	75.0	0.0	48.0	27.0	35.0	1.0	R30	2016-05-10	non_curated
MODEL1411240001	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5844.0	0.0	L2V3	0.0	0.0	23376.0	5844.0	0.0	0.0	0.0	0.0	7003.0	1.0	R30	2016-05-10	non_curated
MODEL1411240002	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5711.0	0.0	L2V3	0.0	0.0	22844.0	5711.0	0.0	0.0	0.0	0.0	7001.0	1.0	R30	2016-05-10	non_curated
MODEL1411240003	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5490.0	0.0	L2V3	0.0	0.0	21960.0	5490.0	0.0	0.0	0.0	0.0	6553.0	1.0	R30	2016-05-10	non_curated
MODEL1411240004	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5814.0	0.0	L2V3	0.0	0.0	23256.0	5814.0	0.0	0.0	0.0	0.0	7104.0	1.0	R30	2016-05-10	non_curated
MODEL1411240005	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5694.0	0.0	L2V3	0.0	0.0	22776.0	5694.0	0.0	0.0	0.0	0.0	6989.0	1.0	R30	2016-05-10	non_curated
MODEL1411240006	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5755.0	0.0	L2V3	0.0	0.0	23020.0	5755.0	0.0	0.0	0.0	0.0	7065.0	1.0	R30	2016-05-10	non_curated
MODEL1411240007	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5837.0	0.0	L2V3	0.0	0.0	23348.0	5837.0	0.0	0.0	0.0	0.0	7141.0	1.0	R30	2016-05-10	non_curated
MODEL1411240008	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5724.0	0.0	L2V3	0.0	0.0	22896.0	5724.0	0.0	0.0	0.0	0.0	6967.0	1.0	R30	2016-05-10	non_curated
MODEL1411240009	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5539.0	0.0	L2V3	0.0	0.0	22156.0	5539.0	0.0	0.0	0.0	0.0	6539.0	1.0	R30	2016-05-10	non_curated
MODEL1411240010	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5699.0	0.0	L2V3	0.0	0.0	22796.0	5699.0	0.0	0.0	0.0	0.0	6994.0	1.0	R30	2016-05-10	non_curated
MODEL1411240011	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5874.0	0.0	L2V3	0.0	0.0	23496.0	5874.0	0.0	0.0	0.0	0.0	7125.0	1.0	R30	2016-05-10	non_curated
MODEL1411240012	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5993.0	0.0	L2V3	0.0	0.0	23972.0	5993.0	0.0	0.0	0.0	0.0	7032.0	1.0	R30	2016-05-10	non_curated
MODEL1411240013	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5778.0	0.0	L2V3	0.0	0.0	23112.0	5778.0	0.0	0.0	0.0	0.0	6948.0	1.0	R30	2016-05-10	non_curated
MODEL1411240014	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5726.0	0.0	L2V3	0.0	0.0	22904.0	5726.0	0.0	0.0	0.0	0.0	6996.0	1.0	R30	2016-05-10	non_curated
MODEL1411240015	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5854.0	0.0	L2V3	0.0	0.0	23416.0	5854.0	0.0	0.0	0.0	0.0	7177.0	1.0	R30	2016-05-10	non_curated
MODEL1411240016	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5760.0	0.0	L2V3	0.0	0.0	23040.0	5760.0	0.0	0.0	0.0	0.0	6899.0	1.0	R30	2016-05-10	non_curated
MODEL1411240017	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5827.0	0.0	L2V3	0.0	0.0	23308.0	5827.0	0.0	0.0	0.0	0.0	7154.0	1.0	R30	2016-05-10	non_curated
MODEL1411240018	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5888.0	0.0	L2V3	0.0	0.0	23552.0	5888.0	0.0	0.0	0.0	0.0	7225.0	1.0	R30	2016-05-10	non_curated
MODEL1411240019	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5979.0	0.0	L2V3	0.0	0.0	23916.0	5979.0	0.0	0.0	0.0	0.0	7234.0	1.0	R30	2016-05-10	non_curated
MODEL1411240020	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5803.0	0.0	L2V3	0.0	0.0	23212.0	5803.0	0.0	0.0	0.0	0.0	7114.0	1.0	R30	2016-05-10	non_curated
MODEL1411240021	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5569.0	0.0	L2V3	0.0	0.0	22276.0	5569.0	0.0	0.0	0.0	0.0	6797.0	1.0	R30	2016-05-10	non_curated
MODEL1411240022	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5791.0	0.0	L2V3	0.0	0.0	23164.0	5791.0	0.0	0.0	0.0	0.0	7010.0	1.0	R30	2016-05-10	non_curated
MODEL1411240023	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5782.0	0.0	L2V3	0.0	0.0	23128.0	5782.0	0.0	0.0	0.0	0.0	7034.0	1.0	R30	2016-05-10	non_curated
MODEL1411240024	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5936.0	0.0	L2V3	0.0	0.0	23744.0	5936.0	0.0	0.0	0.0	0.0	7241.0	1.0	R30	2016-05-10	non_curated
MODEL1411240025	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5678.0	0.0	L2V3	0.0	0.0	22712.0	5678.0	0.0	0.0	0.0	0.0	6815.0	1.0	R30	2016-05-10	non_curated
MODEL1411240026	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5871.0	0.0	L2V3	0.0	0.0	23484.0	5871.0	0.0	0.0	0.0	0.0	7206.0	1.0	R30	2016-05-10	non_curated
MODEL1411240027	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5899.0	0.0	L2V3	0.0	0.0	23596.0	5899.0	0.0	0.0	0.0	0.0	7191.0	1.0	R30	2016-05-10	non_curated
MODEL1411240028	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5745.0	0.0	L2V3	0.0	0.0	22980.0	5745.0	0.0	0.0	0.0	0.0	7090.0	1.0	R30	2016-05-10	non_curated
MODEL1411240029	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5634.0	0.0	L2V3	0.0	0.0	22536.0	5634.0	0.0	0.0	0.0	0.0	6858.0	1.0	R30	2016-05-10	non_curated
MODEL1411240030	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5685.0	0.0	L2V3	0.0	0.0	22740.0	5685.0	0.0	0.0	0.0	0.0	6918.0	1.0	R30	2016-05-10	non_curated
MODEL1411240031	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5764.0	0.0	L2V3	0.0	0.0	23056.0	5764.0	0.0	0.0	0.0	0.0	7095.0	1.0	R30	2016-05-10	non_curated
MODEL1411240032	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5788.0	0.0	L2V3	0.0	0.0	23152.0	5788.0	0.0	0.0	0.0	0.0	7065.0	1.0	R30	2016-05-10	non_curated
MODEL1412200000	1.0	0.0	1.0	0.0	3.0	4.0	0.0	1.0	1.0	4.0	6.0	6.0	L2V4	20.0	15.0	4.0	6.0	5.0	0.0	5.0	0.0	6.0	3.0	R30	2016-05-10	non_curated
MODEL1502180000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	18.0	0.0	0.0	6.0	0.0	0.0	6.0	7.0	1.0	R30	2016-05-10	non_curated
MODEL1502200000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	113.0	113.0	L2V4	134.0	160.0	0.0	113.0	7.0	0.0	7.0	0.0	80.0	1.0	R30	2016-05-10	non_curated
MODEL1502200001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	113.0	113.0	L2V4	144.0	169.0	0.0	113.0	8.0	0.0	8.0	0.0	78.0	1.0	R30	2016-05-10	non_curated
MODEL1502230000	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	6.0	L2V4	16.0	32.0	0.0	6.0	6.0	0.0	0.0	6.0	14.0	3.0	R30	2016-05-10	non_curated
MODEL1502270000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	61.0	L2V4	68.0	32.0	0.0	61.0	7.0	0.0	7.0	0.0	22.0	0.0	R30	2016-05-10	non_curated
MODEL1503050000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	218.0	L2V4	221.0	5.0	318.0	218.0	3.0	0.0	3.0	0.0	178.0	8.0	R30	2016-05-10	non_curated
MODEL1503180002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	L2V4	6.0	7.0	0.0	2.0	1.0	0.0	1.0	0.0	4.0	3.0	R30	2016-05-10	non_curated
MODEL1503180003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L2V4	4.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	5.0	3.0	R30	2016-05-10	non_curated
MODEL1503180004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L2V4	5.0	3.0	8.0	4.0	1.0	0.0	1.0	0.0	5.0	3.0	R30	2016-05-10	non_curated
MODEL1503180005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L2V4	4.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	5.0	3.0	R30	2016-05-10	non_curated
MODEL1503180006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	L2V4	5.0	3.0	9.0	4.0	1.0	0.0	1.0	0.0	5.0	3.0	R30	2016-05-10	non_curated
MODEL1503240000	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5590.0	0.0	L2V3	0.0	0.0	22360.0	5590.0	0.0	0.0	0.0	0.0	6867.0	1.0	R30	2016-05-10	non_curated
MODEL1503270000	2.0	0.0	5.0	0.0	8.0	13.0	0.0	5.0	0.0	0.0	0.0	0.0	L3V1	26.0	25.0	0.0	0.0	13.0	0.0	8.0	5.0	7.0	1.0	R30	2016-05-10	non_curated
MODEL1504010000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	18.0	L2V4	68.0	144.0	0.0	18.0	50.0	0.0	50.0	0.0	25.0	0.0	R30	2016-05-10	non_curated
MODEL1504080000	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7327.0	0.0	L2V4	0.0	0.0	29308.0	7327.0	0.0	0.0	0.0	0.0	9348.0	1.0	R30	2016-05-10	non_curated
MODEL1504080004	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	L2V4	48.0	25.0	120.0	48.0	0.0	0.0	0.0	0.0	48.0	9.0	R30	2016-05-10	non_curated
MODEL1504080005	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	L2V4	48.0	25.0	115.0	48.0	0.0	0.0	0.0	0.0	48.0	9.0	R30	2016-05-10	non_curated
MODEL1504080006	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	48.0	L2V4	48.0	25.0	124.0	48.0	0.0	0.0	0.0	0.0	48.0	9.0	R30	2016-05-10	non_curated
MODEL1504130000	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7440.0	0.0	L2V4	0.0	0.0	29760.0	7440.0	0.0	0.0	0.0	0.0	5063.0	1.0	R30	2016-05-10	non_curated
MODEL1504160000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	L2V4	6.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	6.0	5.0	R30	2016-05-10	non_curated
MODEL1504170000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1504170001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1504170002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1504170003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L3V1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1504240000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	21.0	21.0	L2V4	27.0	27.0	0.0	21.0	0.0	0.0	0.0	0.0	19.0	3.0	R30	2016-05-10	non_curated
MODEL1504280000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3386.0	0.0	L2V3	0.0	0.0	13544.0	3386.0	0.0	0.0	0.0	0.0	3115.0	1.0	R30	2016-05-10	non_curated
MODEL1504290000													L2V4											R30	2016-05-10	non_curated
MODEL1504290001	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	1015.0	0.0	0.0	0.0	0.0	1361.0	5.0	R30	2016-05-10	non_curated
MODEL1505050000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1505080000	1.0	0.0	1.0	0.0	3.0	4.0	0.0	1.0	3.0	15.0	14.0	14.0	L2V4	45.0	42.0	2.0	14.0	9.0	0.0	9.0	0.0	9.0	3.0	R30	2016-05-10	non_curated
MODEL1505130000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1505130001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1506070001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	L2V4	31.0	60.0	0.0	31.0	0.0	0.0	0.0	0.0	21.0	0.0	R30	2016-05-10	non_curated
MODEL1506170000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	L2V1	0.0	0.0	296.0	74.0	0.0	0.0	0.0	0.0	65.0	1.0	R30	2016-05-10	non_curated
